Areaname,Area,Areatype,Stfips,Maparea,Stateabbrv,Periodyear,Periodtype,Period,Timeperiod,Adjusted,Laborforce,Emplab,Unemp,Unemprate,Clfprate,Emppopratio,Fullperiod,Sortperiod,Rank,Preliminary,prelim
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",037980,31,42,4231037980,PA,2019,03,09,"September, 2019",1,3154000,3021600,132400,4.20,,,20190309,03201909,1001,No,0
"Pittsburgh, PA MSA",038300,31,42,4231038300,PA,2019,03,09,"September, 2019",1,1214100,1158700,55300,4.60,,,20190309,03201909,1002,No,0
"Reading, PA MSA",039740,31,42,4231039740,PA,2019,03,09,"September, 2019",1,216500,206500,10000,4.60,,,20190309,03201909,1003,No,0
"Scranton--Wilkes-Barre--Hazleton, PA MSA",042540,31,42,4231042540,PA,2019,03,09,"September, 2019",1,278400,262800,15600,5.60,,,20190309,03201909,1004,No,0
"State College, PA MSA",044300,31,42,4231044300,PA,2019,03,09,"September, 2019",1,80000,77100,2800,3.50,,,20190309,03201909,1005,No,0
"Williamsport, PA MSA",048700,31,42,4231048700,PA,2019,03,09,"September, 2019",1,57100,54300,2900,5.00,,,20190309,03201909,1006,No,0
"York-Hanover, PA MSA",049620,31,42,4231049620,PA,2019,03,09,"September, 2019",1,237000,227400,9600,4.00,,,20190309,03201909,1007,No,0
United States,000000,00,00,0000000000,US,2019,03,10,"October, 2019",1,164278000,158356000,5922000,3.60,63.2,60.9,20190310,03201910,1008,No,0
Pennsylvania,000000,01,42,4201000000,PA,2019,03,10,"October, 2019",1,6527000,6225000,302000,4.60,63.5,60.5,20190310,03201910,1009,No,0
Adams County,000001,04,42,4204000001,PA,2019,03,10,"October, 2019",1,55600,53700,2000,3.50,,,20190310,03201910,1010,No,0
Allegheny County,000003,04,42,4204000003,PA,2019,03,10,"October, 2019",1,652900,624000,28900,4.40,,,20190310,03201910,1011,No,0
Armstrong County,000005,04,42,4204000005,PA,2019,03,10,"October, 2019",1,32300,30500,1800,5.70,,,20190310,03201910,1012,No,0
Beaver County,000007,04,42,4204000007,PA,2019,03,10,"October, 2019",1,84400,80200,4200,5.00,,,20190310,03201910,1013,No,0
Bedford County,000009,04,42,4204000009,PA,2019,03,10,"October, 2019",1,23600,22400,1200,5.10,,,20190310,03201910,1014,No,0
Berks County,000011,04,42,4204000011,PA,2019,03,10,"October, 2019",1,216500,206400,10100,4.70,,,20190310,03201910,1015,No,0
Blair County,000013,04,42,4204000013,PA,2019,03,10,"October, 2019",1,60000,57100,3000,4.90,,,20190310,03201910,1016,No,0
Bradford County,000015,04,42,4204000015,PA,2019,03,10,"October, 2019",1,28800,27300,1400,5.00,,,20190310,03201910,1017,No,0
Bucks County,000017,04,42,4204000017,PA,2019,03,10,"October, 2019",1,348000,333700,14300,4.10,,,20190310,03201910,1018,No,0
Butler County,000019,04,42,4204000019,PA,2019,03,10,"October, 2019",1,100900,96500,4300,4.30,,,20190310,03201910,1019,No,0
Cambria County,000021,04,42,4204000021,PA,2019,03,10,"October, 2019",1,57900,54600,3300,5.70,,,20190310,03201910,1020,No,0
Cameron County,000023,04,42,4204000023,PA,2019,03,10,"October, 2019",1,2200,2000,200,9.10,,,20190310,03201910,1021,No,0
Carbon County,000025,04,42,4204000025,PA,2019,03,10,"October, 2019",1,32500,30600,1900,5.80,,,20190310,03201910,1022,No,0
Centre County,000027,04,42,4204000027,PA,2019,03,10,"October, 2019",1,80200,77300,2900,3.60,,,20190310,03201910,1023,No,0
Chester County,000029,04,42,4204000029,PA,2019,03,10,"October, 2019",1,290300,280400,9900,3.40,,,20190310,03201910,1024,No,0
Clarion County,000031,04,42,4204000031,PA,2019,03,10,"October, 2019",1,17100,16200,900,5.30,,,20190310,03201910,1025,No,0
Clearfield County,000033,04,42,4204000033,PA,2019,03,10,"October, 2019",1,36200,34200,2000,5.60,,,20190310,03201910,1026,No,0
Clinton County,000035,04,42,4204000035,PA,2019,03,10,"October, 2019",1,18300,17200,1100,5.80,,,20190310,03201910,1027,No,0
Columbia County,000037,04,42,4204000037,PA,2019,03,10,"October, 2019",1,33700,32000,1700,5.10,,,20190310,03201910,1028,No,0
Crawford County,000039,04,42,4204000039,PA,2019,03,10,"October, 2019",1,38800,36800,2000,5.10,,,20190310,03201910,1029,No,0
Cumberland County,000041,04,42,4204000041,PA,2019,03,10,"October, 2019",1,133800,128800,5000,3.70,,,20190310,03201910,1030,No,0
Dauphin County,000043,04,42,4204000043,PA,2019,03,10,"October, 2019",1,145600,139100,6400,4.40,,,20190310,03201910,1031,No,0
Delaware County,000045,04,42,4204000045,PA,2019,03,10,"October, 2019",1,302400,289200,13200,4.40,,,20190310,03201910,1032,No,0
Elk County,000047,04,42,4204000047,PA,2019,03,10,"October, 2019",1,15700,14700,1000,6.20,,,20190310,03201910,1033,No,0
Erie County,000049,04,42,4204000049,PA,2019,03,10,"October, 2019",1,129400,123200,6300,4.80,,,20190310,03201910,1034,No,0
Fayette County,000051,04,42,4204000051,PA,2019,03,10,"October, 2019",1,57200,53500,3700,6.50,,,20190310,03201910,1035,No,0
Forest County,000053,04,42,4204000053,PA,2019,03,10,"October, 2019",1,1800,1700,100,7.60,,,20190310,03201910,1036,No,0
Franklin County,000055,04,42,4204000055,PA,2019,03,10,"October, 2019",1,78300,75000,3200,4.10,,,20190310,03201910,1037,No,0
Fulton County,000057,04,42,4204000057,PA,2019,03,10,"October, 2019",1,7900,7500,400,4.50,,,20190310,03201910,1038,No,0
Greene County,000059,04,42,4204000059,PA,2019,03,10,"October, 2019",1,16700,15700,900,5.70,,,20190310,03201910,1039,No,0
Huntingdon County,000061,04,42,4204000061,PA,2019,03,10,"October, 2019",1,20000,18700,1300,6.50,,,20190310,03201910,1040,No,0
Indiana County,000063,04,42,4204000063,PA,2019,03,10,"October, 2019",1,39300,37100,2200,5.50,,,20190310,03201910,1041,No,0
Jefferson County,000065,04,42,4204000065,PA,2019,03,10,"October, 2019",1,20700,19600,1100,5.10,,,20190310,03201910,1042,No,0
Juniata County,000067,04,42,4204000067,PA,2019,03,10,"October, 2019",1,12700,12100,600,4.90,,,20190310,03201910,1043,No,0
Lackawanna County,000069,04,42,4204000069,PA,2019,03,10,"October, 2019",1,106000,100500,5500,5.20,,,20190310,03201910,1044,No,0
Lancaster County,000071,04,42,4204000071,PA,2019,03,10,"October, 2019",1,287500,277100,10400,3.60,,,20190310,03201910,1045,No,0
Lawrence County,000073,04,42,4204000073,PA,2019,03,10,"October, 2019",1,40800,38600,2200,5.50,,,20190310,03201910,1046,No,0
Lebanon County,000075,04,42,4204000075,PA,2019,03,10,"October, 2019",1,72900,69900,3000,4.20,,,20190310,03201910,1047,No,0
Lehigh County,000077,04,42,4204000077,PA,2019,03,10,"October, 2019",1,195100,186000,9100,4.70,,,20190310,03201910,1048,No,0
Luzerne County,000079,04,42,4204000079,PA,2019,03,10,"October, 2019",1,159700,150200,9600,6.00,,,20190310,03201910,1049,No,0
Lycoming County,000081,04,42,4204000081,PA,2019,03,10,"October, 2019",1,57200,54300,2900,5.10,,,20190310,03201910,1050,No,0
McKean County,000083,04,42,4204000083,PA,2019,03,10,"October, 2019",1,17500,16500,1100,6.10,,,20190310,03201910,1051,No,0
Mercer County,000085,04,42,4204000085,PA,2019,03,10,"October, 2019",1,49100,46400,2700,5.50,,,20190310,03201910,1052,No,0
Mifflin County,000087,04,42,4204000087,PA,2019,03,10,"October, 2019",1,21200,20100,1100,5.00,,,20190310,03201910,1053,No,0
Monroe County,000089,04,42,4204000089,PA,2019,03,10,"October, 2019",1,83700,78900,4800,5.70,,,20190310,03201910,1054,No,0
Montgomery County,000091,04,42,4204000091,PA,2019,03,10,"October, 2019",1,460900,443600,17300,3.80,,,20190310,03201910,1055,No,0
Montour County,000093,04,42,4204000093,PA,2019,03,10,"October, 2019",1,9200,8900,400,3.80,,,20190310,03201910,1056,No,0
Northampton County,000095,04,42,4204000095,PA,2019,03,10,"October, 2019",1,163100,155400,7700,4.70,,,20190310,03201910,1057,No,0
Northumberland County,000097,04,42,4204000097,PA,2019,03,10,"October, 2019",1,43200,40600,2500,5.90,,,20190310,03201910,1058,No,0
Perry County,000099,04,42,4204000099,PA,2019,03,10,"October, 2019",1,24700,23700,1000,4.10,,,20190310,03201910,1059,No,0
Philadelphia County,000101,04,42,4204000101,PA,2019,03,10,"October, 2019",1,729800,688200,41600,5.70,,,20190310,03201910,1060,No,0
Pike County,000103,04,42,4204000103,PA,2019,03,10,"October, 2019",1,25500,24000,1500,5.90,,,20190310,03201910,1061,No,0
Potter County,000105,04,42,4204000105,PA,2019,03,10,"October, 2019",1,7300,6800,500,6.60,,,20190310,03201910,1062,No,0
Schuylkill County,000107,04,42,4204000107,PA,2019,03,10,"October, 2019",1,66900,63000,3900,5.80,,,20190310,03201910,1063,No,0
Snyder County,000109,04,42,4204000109,PA,2019,03,10,"October, 2019",1,20000,18800,1200,5.80,,,20190310,03201910,1064,No,0
Somerset County,000111,04,42,4204000111,PA,2019,03,10,"October, 2019",1,33600,31600,2000,5.90,,,20190310,03201910,1065,No,0
Sullivan County,000113,04,42,4204000113,PA,2019,03,10,"October, 2019",1,2700,2500,200,6.00,,,20190310,03201910,1066,No,0
Susquehanna County,000115,04,42,4204000115,PA,2019,03,10,"October, 2019",1,20600,19700,1000,4.70,,,20190310,03201910,1067,No,0
Tioga County,000117,04,42,4204000117,PA,2019,03,10,"October, 2019",1,19100,18000,1100,5.80,,,20190310,03201910,1068,No,0
Union County,000119,04,42,4204000119,PA,2019,03,10,"October, 2019",1,20100,19200,900,4.30,,,20190310,03201910,1069,No,0
Venango County,000121,04,42,4204000121,PA,2019,03,10,"October, 2019",1,22500,21200,1200,5.40,,,20190310,03201910,1070,No,0
Warren County,000123,04,42,4204000123,PA,2019,03,10,"October, 2019",1,19000,18000,1000,5.00,,,20190310,03201910,1071,No,0
Washington County,000125,04,42,4204000125,PA,2019,03,10,"October, 2019",1,108000,102600,5400,5.00,,,20190310,03201910,1072,No,0
Wayne County,000127,04,42,4204000127,PA,2019,03,10,"October, 2019",1,22400,21300,1200,5.10,,,20190310,03201910,1073,No,0
Westmoreland County,000129,04,42,4204000129,PA,2019,03,10,"October, 2019",1,181900,173100,8800,4.80,,,20190310,03201910,1074,No,0
Wyoming County,000131,04,42,4204000131,PA,2019,03,10,"October, 2019",1,13700,13000,700,5.30,,,20190310,03201910,1075,No,0
York County,000133,04,42,4204000133,PA,2019,03,10,"October, 2019",1,237600,227900,9700,4.10,,,20190310,03201910,1076,No,0
Berks County WDA,000001,15,42,4215000001,PA,2019,03,10,"October, 2019",1,216500,206400,10100,4.70,,,20190310,03201910,1077,No,0
Bucks County WDA,000002,15,42,4215000002,PA,2019,03,10,"October, 2019",1,348000,333700,14300,4.10,,,20190310,03201910,1078,No,0
Central WDA,000003,15,42,4215000003,PA,2019,03,10,"October, 2019",1,303100,288400,14700,4.80,,,20190310,03201910,1079,No,0
Chester County WDA,000004,15,42,4215000004,PA,2019,03,10,"October, 2019",1,290300,280400,9900,3.40,,,20190310,03201910,1080,No,0
Delaware County WDA,000005,15,42,4215000005,PA,2019,03,10,"October, 2019",1,302400,289200,13200,4.40,,,20190310,03201910,1081,No,0
Lackawanna County WDA,000006,15,42,4215000006,PA,2019,03,10,"October, 2019",1,106000,100500,5500,5.20,,,20190310,03201910,1082,No,0
Lancaster County WDA,000007,15,42,4215000007,PA,2019,03,10,"October, 2019",1,287500,277100,10400,3.60,,,20190310,03201910,1083,No,0
Lehigh Valley WDA,000008,15,42,4215000008,PA,2019,03,10,"October, 2019",1,358200,341500,16800,4.70,,,20190310,03201910,1084,No,0
Luzerne-Schuylkill Counties WDA,000009,15,42,4215000009,PA,2019,03,10,"October, 2019",1,226600,213200,13400,5.90,,,20190310,03201910,1085,No,0
Montgomery County WDA,000010,15,42,4215000010,PA,2019,03,10,"October, 2019",1,460900,443600,17300,3.80,,,20190310,03201910,1086,No,0
North Central WDA,000011,15,42,4215000011,PA,2019,03,10,"October, 2019",1,84000,79200,4800,5.70,,,20190310,03201910,1087,No,0
Northern Tier WDA,000012,15,42,4215000012,PA,2019,03,10,"October, 2019",1,84900,80600,4300,5.10,,,20190310,03201910,1088,No,0
Northwest WDA,000013,15,42,4215000013,PA,2019,03,10,"October, 2019",1,228600,217100,11500,5.00,,,20190310,03201910,1089,No,0
Philadelphia County WDA,000014,15,42,4215000014,PA,2019,03,10,"October, 2019",1,729800,688200,41600,5.70,,,20190310,03201910,1090,No,0
Pocono Counties WDA,000015,15,42,4215000015,PA,2019,03,10,"October, 2019",1,164500,155100,9400,5.70,,,20190310,03201910,1091,No,0
South Central WDA,000016,15,42,4215000016,PA,2019,03,10,"October, 2019",1,761800,730600,31200,4.10,,,20190310,03201910,1092,No,0
Southern Alleghenies WDA,000017,15,42,4215000017,PA,2019,03,10,"October, 2019",1,203300,192300,11100,5.40,,,20190310,03201910,1093,No,0
Southwest Corner WDA,000018,15,42,4215000018,PA,2019,03,10,"October, 2019",1,209200,198600,10600,5.10,,,20190310,03201910,1094,No,0
Three Rivers WDA,000019,15,42,4215000019,PA,2019,03,10,"October, 2019",1,652900,624000,28900,4.40,,,20190310,03201910,1095,No,0
Tri-County WDA,000020,15,42,4215000020,PA,2019,03,10,"October, 2019",1,172500,164200,8300,4.80,,,20190310,03201910,1096,No,0
West Central WDA,000021,15,42,4215000021,PA,2019,03,10,"October, 2019",1,89800,84900,4900,5.40,,,20190310,03201910,1097,No,0
Westmoreland and Fayette Counties WDA,000022,15,42,4215000022,PA,2019,03,10,"October, 2019",1,239100,226600,12600,5.30,,,20190310,03201910,1098,No,0
"Allentown-Bethlehem-Easton, PA-NJ MSA",010900,31,42,4231010900,PA,2019,03,10,"October, 2019",1,446300,425700,20600,4.60,,,20190310,03201910,1099,No,0
"Altoona, PA MSA",011020,31,42,4231011020,PA,2019,03,10,"October, 2019",1,60000,57100,3000,4.90,,,20190310,03201910,1100,No,0
"Bloomsburg-Berwick, PA MSA",014100,31,42,4231014100,PA,2019,03,10,"October, 2019",1,42900,40900,2000,4.70,,,20190310,03201910,1101,No,0
"Chambersburg-Waynesboro, PA MSA",016540,31,42,4231016540,PA,2019,03,10,"October, 2019",1,78300,75000,3200,4.10,,,20190310,03201910,1102,No,0
"East Stroudsburg, PA MSA",020700,31,42,4231020700,PA,2019,03,10,"October, 2019",1,83700,78900,4800,5.70,,,20190310,03201910,1103,No,0
"Erie, PA MSA",021500,31,42,4231021500,PA,2019,03,10,"October, 2019",1,129400,123200,6300,4.80,,,20190310,03201910,1104,No,0
"Gettysburg, PA MSA",023900,31,42,4231023900,PA,2019,03,10,"October, 2019",1,55600,53700,2000,3.50,,,20190310,03201910,1105,No,0
"Harrisburg-Carlisle, PA MSA",025420,31,42,4231025420,PA,2019,03,10,"October, 2019",1,304300,292200,12100,4.00,,,20190310,03201910,1106,No,0
"Johnstown, PA MSA",027780,31,42,4231027780,PA,2019,03,10,"October, 2019",1,57900,54600,3300,5.70,,,20190310,03201910,1107,No,0
"Lancaster, PA MSA",029540,31,42,4231029540,PA,2019,03,10,"October, 2019",1,287500,277100,10400,3.60,,,20190310,03201910,1108,No,0
"Lebanon, PA MSA",030140,31,42,4231030140,PA,2019,03,10,"October, 2019",1,72900,69900,3000,4.20,,,20190310,03201910,1109,No,0
"Montgomery-Bucks-Chester, PA Metro Division",033874,31,42,4231033874,PA,2019,03,10,"October, 2019",1,1097300,1056500,40800,3.70,,,20190310,03201910,1110,No,0
"Philadelphia, PA Metro Division",037964,31,42,4231037964,PA,2019,03,10,"October, 2019",1,1031300,976400,54900,5.30,,,20190310,03201910,1111,No,0
"Philadelphia, PA MSA - PA Part",037965,31,42,4231037965,PA,2019,03,10,"October, 2019",1,2132100,2034700,97500,4.60,,,20190310,03201910,1112,No,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",037980,31,42,4231037980,PA,2019,03,10,"October, 2019",1,3161000,3027000,134000,4.20,,,20190310,03201910,1113,No,0
"Pittsburgh, PA MSA",038300,31,42,4231038300,PA,2019,03,10,"October, 2019",1,1216000,1159900,56200,4.60,,,20190310,03201910,1114,No,0
"Reading, PA MSA",039740,31,42,4231039740,PA,2019,03,10,"October, 2019",1,216500,206400,10100,4.70,,,20190310,03201910,1115,No,0
"Scranton--Wilkes-Barre--Hazleton, PA MSA",042540,31,42,4231042540,PA,2019,03,10,"October, 2019",1,278900,263200,15700,5.60,,,20190310,03201910,1116,No,0
"State College, PA MSA",044300,31,42,4231044300,PA,2019,03,10,"October, 2019",1,80200,77300,2900,3.60,,,20190310,03201910,1117,No,0
"Williamsport, PA MSA",048700,31,42,4231048700,PA,2019,03,10,"October, 2019",1,57200,54300,2900,5.10,,,20190310,03201910,1118,No,0
"York-Hanover, PA MSA",049620,31,42,4231049620,PA,2019,03,10,"October, 2019",1,237600,227900,9700,4.10,,,20190310,03201910,1119,No,0
United States,000000,00,00,0000000000,US,2019,03,11,"November, 2019",1,164447000,158540000,5907000,3.60,63.2,61.0,20190311,03201911,1120,No,0
Pennsylvania,000000,01,42,4201000000,PA,2019,03,11,"November, 2019",1,6532000,6228000,304000,4.70,63.5,60.6,20190311,03201911,1121,No,0
Adams County,000001,04,42,4204000001,PA,2019,03,11,"November, 2019",1,55700,53700,1900,3.50,,,20190311,03201911,1122,No,0
Allegheny County,000003,04,42,4204000003,PA,2019,03,11,"November, 2019",1,651700,622800,28900,4.40,,,20190311,03201911,1123,No,0
Armstrong County,000005,04,42,4204000005,PA,2019,03,11,"November, 2019",1,32300,30400,1900,5.90,,,20190311,03201911,1124,No,0
Beaver County,000007,04,42,4204000007,PA,2019,03,11,"November, 2019",1,84300,80000,4300,5.10,,,20190311,03201911,1125,No,0
Bedford County,000009,04,42,4204000009,PA,2019,03,11,"November, 2019",1,23600,22400,1200,5.10,,,20190311,03201911,1126,No,0
Berks County,000011,04,42,4204000011,PA,2019,03,11,"November, 2019",1,216400,206400,10000,4.60,,,20190311,03201911,1127,No,0
Blair County,000013,04,42,4204000013,PA,2019,03,11,"November, 2019",1,60000,57100,2900,4.90,,,20190311,03201911,1128,No,0
Bradford County,000015,04,42,4204000015,PA,2019,03,11,"November, 2019",1,28600,27200,1400,4.90,,,20190311,03201911,1129,No,0
Bucks County,000017,04,42,4204000017,PA,2019,03,11,"November, 2019",1,347500,333100,14300,4.10,,,20190311,03201911,1130,No,0
Butler County,000019,04,42,4204000019,PA,2019,03,11,"November, 2019",1,100700,96400,4400,4.30,,,20190311,03201911,1131,No,0
Cambria County,000021,04,42,4204000021,PA,2019,03,11,"November, 2019",1,57800,54500,3300,5.80,,,20190311,03201911,1132,No,0
Cameron County,000023,04,42,4204000023,PA,2019,03,11,"November, 2019",1,2100,1900,100,6.90,,,20190311,03201911,1133,No,0
Carbon County,000025,04,42,4204000025,PA,2019,03,11,"November, 2019",1,32400,30500,1900,5.80,,,20190311,03201911,1134,No,0
Centre County,000027,04,42,4204000027,PA,2019,03,11,"November, 2019",1,80400,77500,2900,3.60,,,20190311,03201911,1135,No,0
Chester County,000029,04,42,4204000029,PA,2019,03,11,"November, 2019",1,289900,280100,9800,3.40,,,20190311,03201911,1136,No,0
Clarion County,000031,04,42,4204000031,PA,2019,03,11,"November, 2019",1,17100,16100,900,5.50,,,20190311,03201911,1137,No,0
Clearfield County,000033,04,42,4204000033,PA,2019,03,11,"November, 2019",1,36100,34000,2000,5.70,,,20190311,03201911,1138,No,0
Clinton County,000035,04,42,4204000035,PA,2019,03,11,"November, 2019",1,18200,17100,1100,6.00,,,20190311,03201911,1139,No,0
Columbia County,000037,04,42,4204000037,PA,2019,03,11,"November, 2019",1,33700,32000,1700,5.00,,,20190311,03201911,1140,No,0
Crawford County,000039,04,42,4204000039,PA,2019,03,11,"November, 2019",1,38700,36700,2100,5.30,,,20190311,03201911,1141,No,0
Cumberland County,000041,04,42,4204000041,PA,2019,03,11,"November, 2019",1,133600,128800,4800,3.60,,,20190311,03201911,1142,No,0
Dauphin County,000043,04,42,4204000043,PA,2019,03,11,"November, 2019",1,145400,139100,6300,4.30,,,20190311,03201911,1143,No,0
Delaware County,000045,04,42,4204000045,PA,2019,03,11,"November, 2019",1,302300,289100,13200,4.40,,,20190311,03201911,1144,No,0
Elk County,000047,04,42,4204000047,PA,2019,03,11,"November, 2019",1,15600,14600,1000,6.30,,,20190311,03201911,1145,No,0
Erie County,000049,04,42,4204000049,PA,2019,03,11,"November, 2019",1,129600,123300,6400,4.90,,,20190311,03201911,1146,No,0
Fayette County,000051,04,42,4204000051,PA,2019,03,11,"November, 2019",1,57200,53400,3800,6.60,,,20190311,03201911,1147,No,0
Forest County,000053,04,42,4204000053,PA,2019,03,11,"November, 2019",1,1800,1700,100,7.20,,,20190311,03201911,1148,No,0
Franklin County,000055,04,42,4204000055,PA,2019,03,11,"November, 2019",1,78300,75000,3300,4.20,,,20190311,03201911,1149,No,0
Fulton County,000057,04,42,4204000057,PA,2019,03,11,"November, 2019",1,7900,7500,400,4.80,,,20190311,03201911,1150,No,0
Greene County,000059,04,42,4204000059,PA,2019,03,11,"November, 2019",1,16700,15700,1000,6.00,,,20190311,03201911,1151,No,0
Huntingdon County,000061,04,42,4204000061,PA,2019,03,11,"November, 2019",1,19900,18600,1300,6.70,,,20190311,03201911,1152,No,0
Indiana County,000063,04,42,4204000063,PA,2019,03,11,"November, 2019",1,39300,36900,2300,5.90,,,20190311,03201911,1153,No,0
Jefferson County,000065,04,42,4204000065,PA,2019,03,11,"November, 2019",1,20600,19500,1100,5.30,,,20190311,03201911,1154,No,0
Juniata County,000067,04,42,4204000067,PA,2019,03,11,"November, 2019",1,12700,12100,600,4.70,,,20190311,03201911,1155,No,0
Lackawanna County,000069,04,42,4204000069,PA,2019,03,11,"November, 2019",1,106100,100500,5600,5.30,,,20190311,03201911,1156,No,0
Lancaster County,000071,04,42,4204000071,PA,2019,03,11,"November, 2019",1,287800,277400,10400,3.60,,,20190311,03201911,1157,No,0
Lawrence County,000073,04,42,4204000073,PA,2019,03,11,"November, 2019",1,40800,38500,2300,5.70,,,20190311,03201911,1158,No,0
Lebanon County,000075,04,42,4204000075,PA,2019,03,11,"November, 2019",1,72800,69700,3100,4.20,,,20190311,03201911,1159,No,0
Lehigh County,000077,04,42,4204000077,PA,2019,03,11,"November, 2019",1,194700,185700,9000,4.60,,,20190311,03201911,1160,No,0
Luzerne County,000079,04,42,4204000079,PA,2019,03,11,"November, 2019",1,159900,150200,9700,6.10,,,20190311,03201911,1161,No,0
Lycoming County,000081,04,42,4204000081,PA,2019,03,11,"November, 2019",1,57200,54200,3000,5.20,,,20190311,03201911,1162,No,0
McKean County,000083,04,42,4204000083,PA,2019,03,11,"November, 2019",1,17500,16400,1100,6.30,,,20190311,03201911,1163,No,0
Mercer County,000085,04,42,4204000085,PA,2019,03,11,"November, 2019",1,49000,46200,2700,5.60,,,20190311,03201911,1164,No,0
Mifflin County,000087,04,42,4204000087,PA,2019,03,11,"November, 2019",1,21100,20100,1100,5.00,,,20190311,03201911,1165,No,0
Monroe County,000089,04,42,4204000089,PA,2019,03,11,"November, 2019",1,83800,79000,4800,5.70,,,20190311,03201911,1166,No,0
Montgomery County,000091,04,42,4204000091,PA,2019,03,11,"November, 2019",1,460200,443200,17100,3.70,,,20190311,03201911,1167,No,0
Montour County,000093,04,42,4204000093,PA,2019,03,11,"November, 2019",1,9200,8900,400,3.80,,,20190311,03201911,1168,No,0
Northampton County,000095,04,42,4204000095,PA,2019,03,11,"November, 2019",1,163000,155200,7800,4.80,,,20190311,03201911,1169,No,0
Northumberland County,000097,04,42,4204000097,PA,2019,03,11,"November, 2019",1,43100,40500,2600,6.10,,,20190311,03201911,1170,No,0
Perry County,000099,04,42,4204000099,PA,2019,03,11,"November, 2019",1,24700,23700,1000,4.10,,,20190311,03201911,1171,No,0
Philadelphia County,000101,04,42,4204000101,PA,2019,03,11,"November, 2019",1,729900,688100,41800,5.70,,,20190311,03201911,1172,No,0
Pike County,000103,04,42,4204000103,PA,2019,03,11,"November, 2019",1,25500,23900,1500,6.00,,,20190311,03201911,1173,No,0
Potter County,000105,04,42,4204000105,PA,2019,03,11,"November, 2019",1,7300,6800,500,6.90,,,20190311,03201911,1174,No,0
Schuylkill County,000107,04,42,4204000107,PA,2019,03,11,"November, 2019",1,67000,63200,3900,5.80,,,20190311,03201911,1175,No,0
Snyder County,000109,04,42,4204000109,PA,2019,03,11,"November, 2019",1,19900,18800,1100,5.40,,,20190311,03201911,1176,No,0
Somerset County,000111,04,42,4204000111,PA,2019,03,11,"November, 2019",1,33300,31300,2000,6.10,,,20190311,03201911,1177,No,0
Sullivan County,000113,04,42,4204000113,PA,2019,03,11,"November, 2019",1,2600,2500,200,6.40,,,20190311,03201911,1178,No,0
Susquehanna County,000115,04,42,4204000115,PA,2019,03,11,"November, 2019",1,20500,19500,1000,4.80,,,20190311,03201911,1179,No,0
Tioga County,000117,04,42,4204000117,PA,2019,03,11,"November, 2019",1,19100,18000,1100,5.90,,,20190311,03201911,1180,No,0
Union County,000119,04,42,4204000119,PA,2019,03,11,"November, 2019",1,20000,19200,900,4.30,,,20190311,03201911,1181,No,0
Venango County,000121,04,42,4204000121,PA,2019,03,11,"November, 2019",1,22300,21100,1200,5.40,,,20190311,03201911,1182,No,0
Warren County,000123,04,42,4204000123,PA,2019,03,11,"November, 2019",1,18900,18000,900,5.00,,,20190311,03201911,1183,No,0
Washington County,000125,04,42,4204000125,PA,2019,03,11,"November, 2019",1,107700,102400,5300,4.90,,,20190311,03201911,1184,No,0
Wayne County,000127,04,42,4204000127,PA,2019,03,11,"November, 2019",1,22400,21200,1100,5.00,,,20190311,03201911,1185,No,0
Westmoreland County,000129,04,42,4204000129,PA,2019,03,11,"November, 2019",1,181600,172600,8900,4.90,,,20190311,03201911,1186,No,0
Wyoming County,000131,04,42,4204000131,PA,2019,03,11,"November, 2019",1,13700,12900,700,5.40,,,20190311,03201911,1187,No,0
York County,000133,04,42,4204000133,PA,2019,03,11,"November, 2019",1,237900,228200,9700,4.10,,,20190311,03201911,1188,No,0
Berks County WDA,000001,15,42,4215000001,PA,2019,03,11,"November, 2019",1,216400,206400,10000,4.60,,,20190311,03201911,1189,No,0
Bucks County WDA,000002,15,42,4215000002,PA,2019,03,11,"November, 2019",1,347500,333100,14300,4.10,,,20190311,03201911,1190,No,0
Central WDA,000003,15,42,4215000003,PA,2019,03,11,"November, 2019",1,302100,287500,14600,4.80,,,20190311,03201911,1191,No,0
Chester County WDA,000004,15,42,4215000004,PA,2019,03,11,"November, 2019",1,289900,280100,9800,3.40,,,20190311,03201911,1192,No,0
Delaware County WDA,000005,15,42,4215000005,PA,2019,03,11,"November, 2019",1,302300,289100,13200,4.40,,,20190311,03201911,1193,No,0
Lackawanna County WDA,000006,15,42,4215000006,PA,2019,03,11,"November, 2019",1,106100,100500,5600,5.30,,,20190311,03201911,1194,No,0
Lancaster County WDA,000007,15,42,4215000007,PA,2019,03,11,"November, 2019",1,287800,277400,10400,3.60,,,20190311,03201911,1195,No,0
Lehigh Valley WDA,000008,15,42,4215000008,PA,2019,03,11,"November, 2019",1,357500,341000,16600,4.60,,,20190311,03201911,1196,No,0
Luzerne-Schuylkill Counties WDA,000009,15,42,4215000009,PA,2019,03,11,"November, 2019",1,227100,213400,13700,6.00,,,20190311,03201911,1197,No,0
Montgomery County WDA,000010,15,42,4215000010,PA,2019,03,11,"November, 2019",1,460200,443200,17100,3.70,,,20190311,03201911,1198,No,0
North Central WDA,000011,15,42,4215000011,PA,2019,03,11,"November, 2019",1,83600,78700,4900,5.80,,,20190311,03201911,1199,No,0
