Areaname,Area,Areatype,Stfips,Maparea,Stateabbrv,Periodyear,Periodtype,Period,Timeperiod,Adjusted,Laborforce,Emplab,Unemp,Unemprate,Clfprate,Emppopratio,Fullperiod,Sortperiod,Rank,Preliminary,prelim
Berks County,11,4,42,4204000011,PA,2018,3,10,"October, 2018",1,213800,204600,9200,4.3,,,20180310,3201810,1015,No,0
Blair County,13,4,42,4204000013,PA,2018,3,10,"October, 2018",1,59300,56800,2600,4.3,,,20180310,3201810,1016,No,0
Bradford County,15,4,42,4204000015,PA,2018,3,10,"October, 2018",1,28800,27500,1300,4.4,,,20180310,3201810,1017,No,0
Bucks County,17,4,42,4204000017,PA,2018,3,10,"October, 2018",1,343000,329900,13000,3.8,,,20180310,3201810,1018,No,0
Butler County,19,4,42,4204000019,PA,2018,3,10,"October, 2018",1,99600,95700,3900,3.9,,,20180310,3201810,1019,No,0
Cambria County,21,4,42,4204000021,PA,2018,3,10,"October, 2018",1,58100,55000,3100,5.3,,,20180310,3201810,1020,No,0
Cameron County,23,4,42,4204000023,PA,2018,3,10,"October, 2018",1,2100,2000,100,5,,,20180310,3201810,1021,No,0
Carbon County,25,4,42,4204000025,PA,2018,3,10,"October, 2018",1,31900,30300,1600,5.2,,,20180310,3201810,1022,No,0
Centre County,27,4,42,4204000027,PA,2018,3,10,"October, 2018",1,80100,77500,2600,3.3,,,20180310,3201810,1023,No,0
Chester County,29,4,42,4204000029,PA,2018,3,10,"October, 2018",1,284100,274900,9200,3.2,,,20180310,3201810,1024,No,0
Clarion County,31,4,42,4204000031,PA,2018,3,10,"October, 2018",1,17400,16500,900,5.1,,,20180310,3201810,1025,No,0
Clearfield County,33,4,42,4204000033,PA,2018,3,10,"October, 2018",1,36000,34100,1800,5.1,,,20180310,3201810,1026,No,0
Clinton County,35,4,42,4204000035,PA,2018,3,10,"October, 2018",1,18400,17300,1000,5.5,,,20180310,3201810,1027,No,0
Columbia County,37,4,42,4204000037,PA,2018,3,10,"October, 2018",1,33500,31900,1600,4.8,,,20180310,3201810,1028,No,0
Crawford County,39,4,42,4204000039,PA,2018,3,10,"October, 2018",1,38800,37000,1800,4.7,,,20180310,3201810,1029,No,0
Cumberland County,41,4,42,4204000041,PA,2018,3,10,"October, 2018",1,131400,126900,4400,3.4,,,20180310,3201810,1030,No,0
Dauphin County,43,4,42,4204000043,PA,2018,3,10,"October, 2018",1,143500,137700,5800,4,,,20180310,3201810,1031,No,0
Delaware County,45,4,42,4204000045,PA,2018,3,10,"October, 2018",1,297800,285700,12100,4.1,,,20180310,3201810,1032,No,0
Elk County,47,4,42,4204000047,PA,2018,3,10,"October, 2018",1,15900,15300,600,3.9,,,20180310,3201810,1033,No,0
Erie County,49,4,42,4204000049,PA,2018,3,10,"October, 2018",1,129400,123300,6100,4.7,,,20180310,3201810,1034,No,0
Fayette County,51,4,42,4204000051,PA,2018,3,10,"October, 2018",1,56900,53600,3300,5.9,,,20180310,3201810,1035,No,0
Forest County,53,4,42,4204000053,PA,2018,3,10,"October, 2018",1,1800,1700,100,6.3,,,20180310,3201810,1036,No,0
Franklin County,55,4,42,4204000055,PA,2018,3,10,"October, 2018",1,77500,74600,2900,3.7,,,20180310,3201810,1037,No,0
Fulton County,57,4,42,4204000057,PA,2018,3,10,"October, 2018",1,7900,7600,300,4,,,20180310,3201810,1038,No,0
Greene County,59,4,42,4204000059,PA,2018,3,10,"October, 2018",1,16700,15900,800,4.9,,,20180310,3201810,1039,No,0
Huntingdon County,61,4,42,4204000061,PA,2018,3,10,"October, 2018",1,19800,18700,1100,5.5,,,20180310,3201810,1040,No,0
Indiana County,63,4,42,4204000063,PA,2018,3,10,"October, 2018",1,38800,36800,1900,5,,,20180310,3201810,1041,No,0
Jefferson County,65,4,42,4204000065,PA,2018,3,10,"October, 2018",1,20500,19500,1000,4.7,,,20180310,3201810,1042,No,0
Juniata County,67,4,42,4204000067,PA,2018,3,10,"October, 2018",1,12400,11900,500,4.1,,,20180310,3201810,1043,No,0
Lackawanna County,69,4,42,4204000069,PA,2018,3,10,"October, 2018",1,105100,100100,4900,4.7,,,20180310,3201810,1044,No,0
Lancaster County,71,4,42,4204000071,PA,2018,3,10,"October, 2018",1,284200,274400,9800,3.4,,,20180310,3201810,1045,No,0
Lawrence County,73,4,42,4204000073,PA,2018,3,10,"October, 2018",1,41000,38900,2100,5.1,,,20180310,3201810,1046,No,0
Lebanon County,75,4,42,4204000075,PA,2018,3,10,"October, 2018",1,71600,68800,2800,3.9,,,20180310,3201810,1047,No,0
Lehigh County,77,4,42,4204000077,PA,2018,3,10,"October, 2018",1,192600,183600,9000,4.7,,,20180310,3201810,1048,No,0
Luzerne County,79,4,42,4204000079,PA,2018,3,10,"October, 2018",1,157800,148900,8900,5.6,,,20180310,3201810,1049,No,0
Lycoming County,81,4,42,4204000081,PA,2018,3,10,"October, 2018",1,57100,54400,2800,4.8,,,20180310,3201810,1050,No,0
McKean County,83,4,42,4204000083,PA,2018,3,10,"October, 2018",1,17800,16900,900,5,,,20180310,3201810,1051,No,0
Mercer County,85,4,42,4204000085,PA,2018,3,10,"October, 2018",1,49800,47400,2400,4.8,,,20180310,3201810,1052,No,0
Mifflin County,87,4,42,4204000087,PA,2018,3,10,"October, 2018",1,20800,19900,1000,4.8,,,20180310,3201810,1053,No,0
Monroe County,89,4,42,4204000089,PA,2018,3,10,"October, 2018",1,82700,78200,4500,5.4,,,20180310,3201810,1054,No,0
Montgomery County,91,4,42,4204000091,PA,2018,3,10,"October, 2018",1,453600,437700,15900,3.5,,,20180310,3201810,1055,No,0
Montour County,93,4,42,4204000093,PA,2018,3,10,"October, 2018",1,9100,8800,300,3.5,,,20180310,3201810,1056,No,0
Northampton County,95,4,42,4204000095,PA,2018,3,10,"October, 2018",1,160900,153700,7200,4.5,,,20180310,3201810,1057,No,0
Northumberland County,97,4,42,4204000097,PA,2018,3,10,"October, 2018",1,43000,40700,2300,5.4,,,20180310,3201810,1058,No,0
Perry County,99,4,42,4204000099,PA,2018,3,10,"October, 2018",1,24300,23400,900,3.8,,,20180310,3201810,1059,No,0
Philadelphia County,101,4,42,4204000101,PA,2018,3,10,"October, 2018",1,715700,677000,38700,5.4,,,20180310,3201810,1060,No,0
Pike County,103,4,42,4204000103,PA,2018,3,10,"October, 2018",1,25200,23800,1300,5.4,,,20180310,3201810,1061,No,0
Potter County,105,4,42,4204000105,PA,2018,3,10,"October, 2018",1,7100,6700,400,5.7,,,20180310,3201810,1062,No,0
Schuylkill County,107,4,42,4204000107,PA,2018,3,10,"October, 2018",1,66400,62900,3400,5.2,,,20180310,3201810,1063,No,0
Snyder County,109,4,42,4204000109,PA,2018,3,10,"October, 2018",1,20200,19400,900,4.2,,,20180310,3201810,1064,No,0
Somerset County,111,4,42,4204000111,PA,2018,3,10,"October, 2018",1,33400,31700,1700,5.1,,,20180310,3201810,1065,No,0
Sullivan County,113,4,42,4204000113,PA,2018,3,10,"October, 2018",1,2700,2600,100,5.2,,,20180310,3201810,1066,No,0
Susquehanna County,115,4,42,4204000115,PA,2018,3,10,"October, 2018",1,20400,19500,900,4.2,,,20180310,3201810,1067,No,0
Tioga County,117,4,42,4204000117,PA,2018,3,10,"October, 2018",1,18700,17700,1000,5.4,,,20180310,3201810,1068,No,0
Union County,119,4,42,4204000119,PA,2018,3,10,"October, 2018",1,19900,19100,800,3.8,,,20180310,3201810,1069,No,0
Venango County,121,4,42,4204000121,PA,2018,3,10,"October, 2018",1,22400,21300,1100,4.9,,,20180310,3201810,1070,No,0
Warren County,123,4,42,4204000123,PA,2018,3,10,"October, 2018",1,19100,18200,900,4.6,,,20180310,3201810,1071,No,0
Washington County,125,4,42,4204000125,PA,2018,3,10,"October, 2018",1,106700,102100,4600,4.3,,,20180310,3201810,1072,No,0
Wayne County,127,4,42,4204000127,PA,2018,3,10,"October, 2018",1,22300,21200,1100,4.9,,,20180310,3201810,1073,No,0
Westmoreland County,129,4,42,4204000129,PA,2018,3,10,"October, 2018",1,180500,172500,8000,4.4,,,20180310,3201810,1074,No,0
Wyoming County,131,4,42,4204000131,PA,2018,3,10,"October, 2018",1,13600,12900,700,4.8,,,20180310,3201810,1075,No,0
York County,133,4,42,4204000133,PA,2018,3,10,"October, 2018",1,235300,226100,9200,3.9,,,20180310,3201810,1076,No,0
Berks County WDA,1,15,42,4215000001,PA,2018,3,10,"October, 2018",1,213800,204600,9200,4.3,,,20180310,3201810,1077,No,0
Bucks County WDA,2,15,42,4215000002,PA,2018,3,10,"October, 2018",1,343000,329900,13000,3.8,,,20180310,3201810,1078,No,0
Central WDA,3,15,42,4215000003,PA,2018,3,10,"October, 2018",1,301900,288600,13300,4.4,,,20180310,3201810,1079,No,0
Chester County WDA,4,15,42,4215000004,PA,2018,3,10,"October, 2018",1,284100,274900,9200,3.2,,,20180310,3201810,1080,No,0
Delaware County WDA,5,15,42,4215000005,PA,2018,3,10,"October, 2018",1,297800,285700,12100,4.1,,,20180310,3201810,1081,No,0
Lackawanna County WDA,6,15,42,4215000006,PA,2018,3,10,"October, 2018",1,105100,100100,4900,4.7,,,20180310,3201810,1082,No,0
Lancaster County WDA,7,15,42,4215000007,PA,2018,3,10,"October, 2018",1,284200,274400,9800,3.4,,,20180310,3201810,1083,No,0
Lehigh Valley WDA,8,15,42,4215000008,PA,2018,3,10,"October, 2018",1,353600,337300,16300,4.6,,,20180310,3201810,1084,No,0
Luzerne-Schuylkill Counties WDA,9,15,42,4215000009,PA,2018,3,10,"October, 2018",1,224100,211800,12300,5.5,,,20180310,3201810,1085,No,0
Montgomery County WDA,10,15,42,4215000010,PA,2018,3,10,"October, 2018",1,453600,437700,15900,3.5,,,20180310,3201810,1086,No,0
North Central WDA,11,15,42,4215000011,PA,2018,3,10,"October, 2018",1,83600,79400,4200,5,,,20180310,3201810,1087,No,0
Northern Tier WDA,12,15,42,4215000012,PA,2018,3,10,"October, 2018",1,84200,80300,3900,4.6,,,20180310,3201810,1088,No,0
Northwest WDA,13,15,42,4215000013,PA,2018,3,10,"October, 2018",1,228900,218100,10800,4.7,,,20180310,3201810,1089,No,0
Philadelphia County WDA,14,15,42,4215000014,PA,2018,3,10,"October, 2018",1,715700,677000,38700,5.4,,,20180310,3201810,1090,No,0
Pocono Counties WDA,15,15,42,4215000015,PA,2018,3,10,"October, 2018",1,162200,153700,8600,5.3,,,20180310,3201810,1091,No,0
South Central WDA,16,15,42,4215000016,PA,2018,3,10,"October, 2018",1,751200,722700,28500,3.8,,,20180310,3201810,1092,No,0
Southern Alleghenies WDA,17,15,42,4215000017,PA,2018,3,10,"October, 2018",1,202400,192600,9800,4.9,,,20180310,3201810,1093,No,0
Southwest Corner WDA,18,15,42,4215000018,PA,2018,3,10,"October, 2018",1,207200,197900,9300,4.5,,,20180310,3201810,1094,No,0
Three Rivers WDA,19,15,42,4215000019,PA,2018,3,10,"October, 2018",1,647200,620600,26500,4.1,,,20180310,3201810,1095,No,0
Tri-County WDA,20,15,42,4215000020,PA,2018,3,10,"October, 2018",1,170500,163200,7400,4.3,,,20180310,3201810,1096,No,0
West Central WDA,21,15,42,4215000021,PA,2018,3,10,"October, 2018",1,90700,86200,4400,4.9,,,20180310,3201810,1097,No,0
Westmoreland and Fayette Counties WDA,22,15,42,4215000022,PA,2018,3,10,"October, 2018",1,237400,226000,11400,4.8,,,20180310,3201810,1098,No,0
"Allentown-Bethlehem-Easton, PA-NJ MSA",10900,31,42,4231010900,PA,2018,3,10,"October, 2018",1,439500,419700,19800,4.5,,,20180310,3201810,1099,No,0
"Altoona, PA MSA",11020,31,42,4231011020,PA,2018,3,10,"October, 2018",1,59300,56800,2600,4.3,,,20180310,3201810,1100,No,0
"Bloomsburg-Berwick, PA MSA",14100,31,42,4231014100,PA,2018,3,10,"October, 2018",1,42600,40700,1900,4.5,,,20180310,3201810,1101,No,0
"Chambersburg-Waynesboro, PA MSA",16540,31,42,4231016540,PA,2018,3,10,"October, 2018",1,77500,74600,2900,3.7,,,20180310,3201810,1102,No,0
"East Stroudsburg, PA MSA",20700,31,42,4231020700,PA,2018,3,10,"October, 2018",1,82700,78200,4500,5.4,,,20180310,3201810,1103,No,0
"Erie, PA MSA",21500,31,42,4231021500,PA,2018,3,10,"October, 2018",1,129400,123300,6100,4.7,,,20180310,3201810,1104,No,0
"Gettysburg, PA MSA",23900,31,42,4231023900,PA,2018,3,10,"October, 2018",1,55300,53400,1900,3.4,,,20180310,3201810,1105,No,0
"Harrisburg-Carlisle, PA MSA",25420,31,42,4231025420,PA,2018,3,10,"October, 2018",1,299500,288500,11100,3.7,,,20180310,3201810,1106,No,0
"Johnstown, PA MSA",27780,31,42,4231027780,PA,2018,3,10,"October, 2018",1,58100,55000,3100,5.3,,,20180310,3201810,1107,No,0
"Lancaster, PA MSA",29540,31,42,4231029540,PA,2018,3,10,"October, 2018",1,284200,274400,9800,3.4,,,20180310,3201810,1108,No,0
"Lebanon, PA MSA",30140,31,42,4231030140,PA,2018,3,10,"October, 2018",1,71600,68800,2800,3.9,,,20180310,3201810,1109,No,0
"Montgomery-Bucks-Chester, PA Metro Division",33874,31,42,4231033874,PA,2018,3,10,"October, 2018",1,1080400,1042200,38100,3.5,,,20180310,3201810,1110,No,0
"Philadelphia, PA Metro Division",37964,31,42,4231037964,PA,2018,3,10,"October, 2018",1,1011200,959700,51500,5.1,,,20180310,3201810,1111,No,0
"Philadelphia, PA MSA - PA Part",37965,31,42,4231037965,PA,2018,3,10,"October, 2018",1,2094600,2004800,89900,4.3,,,20180310,3201810,1112,No,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",37980,31,42,4231037980,PA,2018,3,10,"October, 2018",1,3096600,2969700,126900,4.1,,,20180310,3201810,1113,No,0
"Pittsburgh, PA MSA",38300,31,42,4231038300,PA,2018,3,10,"October, 2018",1,1205600,1154100,51500,4.3,,,20180310,3201810,1114,No,0
"Reading, PA MSA",39740,31,42,4231039740,PA,2018,3,10,"October, 2018",1,213800,204600,9200,4.3,,,20180310,3201810,1115,No,0
"Scranton--Wilkes-Barre--Hazleton, PA MSA",42540,31,42,4231042540,PA,2018,3,10,"October, 2018",1,276200,261600,14500,5.3,,,20180310,3201810,1116,No,0
"State College, PA MSA",44300,31,42,4231044300,PA,2018,3,10,"October, 2018",1,80100,77500,2600,3.3,,,20180310,3201810,1117,No,0
"Williamsport, PA MSA",48700,31,42,4231048700,PA,2018,3,10,"October, 2018",1,57100,54400,2800,4.8,,,20180310,3201810,1118,No,0
"York-Hanover, PA MSA",49620,31,42,4231049620,PA,2018,3,10,"October, 2018",1,235300,226100,9200,3.9,,,20180310,3201810,1119,No,0
United States,0,0,0,0,US,2018,3,11,"November, 2018",1,162713000,156598000,6115000,3.8,62.9,60.5,20180311,3201811,1120,No,0
Pennsylvania,0,1,42,4201000000,PA,2018,3,11,"November, 2018",1,6460000,6179000,282000,4.4,62.9,60.1,20180311,3201811,1121,No,0
Adams County,1,4,42,4204000001,PA,2018,3,11,"November, 2018",1,55200,53300,1900,3.4,,,20180311,3201811,1122,No,0
Allegheny County,3,4,42,4204000003,PA,2018,3,11,"November, 2018",1,647200,621100,26000,4,,,20180311,3201811,1123,No,0
Armstrong County,5,4,42,4204000005,PA,2018,3,11,"November, 2018",1,32100,30500,1500,4.8,,,20180311,3201811,1124,No,0
Beaver County,7,4,42,4204000007,PA,2018,3,11,"November, 2018",1,83700,80000,3700,4.4,,,20180311,3201811,1125,No,0
Bedford County,9,4,42,4204000009,PA,2018,3,11,"November, 2018",1,23800,22700,1100,4.5,,,20180311,3201811,1126,No,0
Berks County,11,4,42,4204000011,PA,2018,3,11,"November, 2018",1,214000,204900,9100,4.3,,,20180311,3201811,1127,No,0
Blair County,13,4,42,4204000013,PA,2018,3,11,"November, 2018",1,59300,56800,2500,4.3,,,20180311,3201811,1128,No,0
Bradford County,15,4,42,4204000015,PA,2018,3,11,"November, 2018",1,28800,27600,1200,4.3,,,20180311,3201811,1129,No,0
Bucks County,17,4,42,4204000017,PA,2018,3,11,"November, 2018",1,343500,330400,13000,3.8,,,20180311,3201811,1130,No,0
Butler County,19,4,42,4204000019,PA,2018,3,11,"November, 2018",1,99800,96000,3800,3.8,,,20180311,3201811,1131,No,0
Cambria County,21,4,42,4204000021,PA,2018,3,11,"November, 2018",1,58000,55000,3000,5.2,,,20180311,3201811,1132,No,0
Cameron County,23,4,42,4204000023,PA,2018,3,11,"November, 2018",1,2100,2000,100,4.9,,,20180311,3201811,1133,No,0
Carbon County,25,4,42,4204000025,PA,2018,3,11,"November, 2018",1,31900,30300,1600,5.1,,,20180311,3201811,1134,No,0
Centre County,27,4,42,4204000027,PA,2018,3,11,"November, 2018",1,80200,77600,2600,3.3,,,20180311,3201811,1135,No,0
Chester County,29,4,42,4204000029,PA,2018,3,11,"November, 2018",1,285700,276700,9000,3.2,,,20180311,3201811,1136,No,0
Clarion County,31,4,42,4204000031,PA,2018,3,11,"November, 2018",1,17300,16500,800,4.9,,,20180311,3201811,1137,No,0
Clearfield County,33,4,42,4204000033,PA,2018,3,11,"November, 2018",1,35900,34100,1800,5,,,20180311,3201811,1138,No,0
Clinton County,35,4,42,4204000035,PA,2018,3,11,"November, 2018",1,18500,17500,1000,5.2,,,20180311,3201811,1139,No,0
Columbia County,37,4,42,4204000037,PA,2018,3,11,"November, 2018",1,33500,31900,1600,4.7,,,20180311,3201811,1140,No,0
Crawford County,39,4,42,4204000039,PA,2018,3,11,"November, 2018",1,38900,37100,1800,4.5,,,20180311,3201811,1141,No,0
Cumberland County,41,4,42,4204000041,PA,2018,3,11,"November, 2018",1,131800,127300,4400,3.4,,,20180311,3201811,1142,No,0
Dauphin County,43,4,42,4204000043,PA,2018,3,11,"November, 2018",1,143700,138000,5800,4,,,20180311,3201811,1143,No,0
Delaware County,45,4,42,4204000045,PA,2018,3,11,"November, 2018",1,297700,285800,12000,4,,,20180311,3201811,1144,No,0
Elk County,47,4,42,4204000047,PA,2018,3,11,"November, 2018",1,16000,15300,600,3.9,,,20180311,3201811,1145,No,0
Erie County,49,4,42,4204000049,PA,2018,3,11,"November, 2018",1,129500,123500,6000,4.7,,,20180311,3201811,1146,No,0
Fayette County,51,4,42,4204000051,PA,2018,3,11,"November, 2018",1,57000,53600,3300,5.8,,,20180311,3201811,1147,No,0
Forest County,53,4,42,4204000053,PA,2018,3,11,"November, 2018",1,1800,1700,100,6.3,,,20180311,3201811,1148,No,0
Franklin County,55,4,42,4204000055,PA,2018,3,11,"November, 2018",1,77500,74700,2800,3.7,,,20180311,3201811,1149,No,0
Fulton County,57,4,42,4204000057,PA,2018,3,11,"November, 2018",1,7900,7600,300,4.1,,,20180311,3201811,1150,No,0
Greene County,59,4,42,4204000059,PA,2018,3,11,"November, 2018",1,16600,15800,800,4.8,,,20180311,3201811,1151,No,0
Huntingdon County,61,4,42,4204000061,PA,2018,3,11,"November, 2018",1,20000,18900,1100,5.4,,,20180311,3201811,1152,No,0
Indiana County,63,4,42,4204000063,PA,2018,3,11,"November, 2018",1,38900,37000,1900,4.9,,,20180311,3201811,1153,No,0
Jefferson County,65,4,42,4204000065,PA,2018,3,11,"November, 2018",1,20600,19700,900,4.5,,,20180311,3201811,1154,No,0
Juniata County,67,4,42,4204000067,PA,2018,3,11,"November, 2018",1,12400,11900,500,4.2,,,20180311,3201811,1155,No,0
Lackawanna County,69,4,42,4204000069,PA,2018,3,11,"November, 2018",1,104800,99900,5000,4.7,,,20180311,3201811,1156,No,0
Lancaster County,71,4,42,4204000071,PA,2018,3,11,"November, 2018",1,284300,274600,9700,3.4,,,20180311,3201811,1157,No,0
Lawrence County,73,4,42,4204000073,PA,2018,3,11,"November, 2018",1,40900,38900,2000,5,,,20180311,3201811,1158,No,0
Lebanon County,75,4,42,4204000075,PA,2018,3,11,"November, 2018",1,71600,68900,2800,3.9,,,20180311,3201811,1159,No,0
Lehigh County,77,4,42,4204000077,PA,2018,3,11,"November, 2018",1,192300,183500,8800,4.6,,,20180311,3201811,1160,No,0
Luzerne County,79,4,42,4204000079,PA,2018,3,11,"November, 2018",1,157400,148500,8800,5.6,,,20180311,3201811,1161,No,0
Lycoming County,81,4,42,4204000081,PA,2018,3,11,"November, 2018",1,57200,54400,2800,4.9,,,20180311,3201811,1162,No,0
McKean County,83,4,42,4204000083,PA,2018,3,11,"November, 2018",1,17600,16700,900,5,,,20180311,3201811,1163,No,0
Mercer County,85,4,42,4204000085,PA,2018,3,11,"November, 2018",1,49700,47400,2300,4.6,,,20180311,3201811,1164,No,0
Mifflin County,87,4,42,4204000087,PA,2018,3,11,"November, 2018",1,20900,20000,900,4.5,,,20180311,3201811,1165,No,0
Monroe County,89,4,42,4204000089,PA,2018,3,11,"November, 2018",1,82800,78300,4400,5.4,,,20180311,3201811,1166,No,0
Montgomery County,91,4,42,4204000091,PA,2018,3,11,"November, 2018",1,454100,438500,15600,3.4,,,20180311,3201811,1167,No,0
Montour County,93,4,42,4204000093,PA,2018,3,11,"November, 2018",1,9100,8800,300,3.5,,,20180311,3201811,1168,No,0
Northampton County,95,4,42,4204000095,PA,2018,3,11,"November, 2018",1,160800,153600,7200,4.5,,,20180311,3201811,1169,No,0
Northumberland County,97,4,42,4204000097,PA,2018,3,11,"November, 2018",1,43400,41000,2300,5.4,,,20180311,3201811,1170,No,0
Perry County,99,4,42,4204000099,PA,2018,3,11,"November, 2018",1,24500,23500,900,3.8,,,20180311,3201811,1171,No,0
Philadelphia County,101,4,42,4204000101,PA,2018,3,11,"November, 2018",1,714800,676500,38300,5.4,,,20180311,3201811,1172,No,0
Pike County,103,4,42,4204000103,PA,2018,3,11,"November, 2018",1,25200,23900,1300,5.2,,,20180311,3201811,1173,No,0
Potter County,105,4,42,4204000105,PA,2018,3,11,"November, 2018",1,7200,6800,400,5.6,,,20180311,3201811,1174,No,0
Schuylkill County,107,4,42,4204000107,PA,2018,3,11,"November, 2018",1,66300,62900,3500,5.2,,,20180311,3201811,1175,No,0
Snyder County,109,4,42,4204000109,PA,2018,3,11,"November, 2018",1,20300,19400,800,4.2,,,20180311,3201811,1176,No,0
Somerset County,111,4,42,4204000111,PA,2018,3,11,"November, 2018",1,33700,32000,1700,5,,,20180311,3201811,1177,No,0
Sullivan County,113,4,42,4204000113,PA,2018,3,11,"November, 2018",1,2700,2500,100,4.9,,,20180311,3201811,1178,No,0
Susquehanna County,115,4,42,4204000115,PA,2018,3,11,"November, 2018",1,20500,19600,900,4.2,,,20180311,3201811,1179,No,0
Tioga County,117,4,42,4204000117,PA,2018,3,11,"November, 2018",1,18900,17900,1000,5.3,,,20180311,3201811,1180,No,0
Union County,119,4,42,4204000119,PA,2018,3,11,"November, 2018",1,20000,19200,800,3.8,,,20180311,3201811,1181,No,0
Venango County,121,4,42,4204000121,PA,2018,3,11,"November, 2018",1,22500,21400,1100,4.7,,,20180311,3201811,1182,No,0
Warren County,123,4,42,4204000123,PA,2018,3,11,"November, 2018",1,19200,18300,900,4.6,,,20180311,3201811,1183,No,0
Washington County,125,4,42,4204000125,PA,2018,3,11,"November, 2018",1,106700,102200,4500,4.2,,,20180311,3201811,1184,No,0
Wayne County,127,4,42,4204000127,PA,2018,3,11,"November, 2018",1,22400,21300,1100,4.8,,,20180311,3201811,1185,No,0
Westmoreland County,129,4,42,4204000129,PA,2018,3,11,"November, 2018",1,180600,172700,8000,4.4,,,20180311,3201811,1186,No,0
Wyoming County,131,4,42,4204000131,PA,2018,3,11,"November, 2018",1,13600,12900,600,4.7,,,20180311,3201811,1187,No,0
York County,133,4,42,4204000133,PA,2018,3,11,"November, 2018",1,235700,226600,9200,3.9,,,20180311,3201811,1188,No,0
Berks County WDA,1,15,42,4215000001,PA,2018,3,11,"November, 2018",1,214000,204900,9100,4.3,,,20180311,3201811,1189,No,0
Bucks County WDA,2,15,42,4215000002,PA,2018,3,11,"November, 2018",1,343500,330400,13000,3.8,,,20180311,3201811,1190,No,0
Central WDA,3,15,42,4215000003,PA,2018,3,11,"November, 2018",1,302700,289700,13000,4.3,,,20180311,3201811,1191,No,0
Chester County WDA,4,15,42,4215000004,PA,2018,3,11,"November, 2018",1,285700,276700,9000,3.2,,,20180311,3201811,1192,No,0
Delaware County WDA,5,15,42,4215000005,PA,2018,3,11,"November, 2018",1,297700,285800,12000,4,,,20180311,3201811,1193,No,0
Lackawanna County WDA,6,15,42,4215000006,PA,2018,3,11,"November, 2018",1,104800,99900,5000,4.7,,,20180311,3201811,1194,No,0
Lancaster County WDA,7,15,42,4215000007,PA,2018,3,11,"November, 2018",1,284300,274600,9700,3.4,,,20180311,3201811,1195,No,0
Lehigh Valley WDA,8,15,42,4215000008,PA,2018,3,11,"November, 2018",1,353000,337100,15900,4.5,,,20180311,3201811,1196,No,0
Luzerne-Schuylkill Counties WDA,9,15,42,4215000009,PA,2018,3,11,"November, 2018",1,223800,211500,12400,5.5,,,20180311,3201811,1197,No,0
Montgomery County WDA,10,15,42,4215000010,PA,2018,3,11,"November, 2018",1,454100,438500,15600,3.4,,,20180311,3201811,1198,No,0
North Central WDA,11,15,42,4215000011,PA,2018,3,11,"November, 2018",1,83400,79300,4100,4.9,,,20180311,3201811,1199,No,0
Northern Tier WDA,12,15,42,4215000012,PA,2018,3,11,"November, 2018",1,84600,80700,3900,4.6,,,20180311,3201811,1200,No,0
Northwest WDA,13,15,42,4215000013,PA,2018,3,11,"November, 2018",1,228900,218400,10500,4.6,,,20180311,3201811,1201,No,0
Philadelphia County WDA,14,15,42,4215000014,PA,2018,3,11,"November, 2018",1,714800,676500,38300,5.4,,,20180311,3201811,1202,No,0
Pocono Counties WDA,15,15,42,4215000015,PA,2018,3,11,"November, 2018",1,162500,154000,8600,5.3,,,20180311,3201811,1203,No,0
South Central WDA,16,15,42,4215000016,PA,2018,3,11,"November, 2018",1,753000,724700,28200,3.8,,,20180311,3201811,1204,No,0
Southern Alleghenies WDA,17,15,42,4215000017,PA,2018,3,11,"November, 2018",1,202800,193100,9600,4.8,,,20180311,3201811,1205,No,0
Southwest Corner WDA,18,15,42,4215000018,PA,2018,3,11,"November, 2018",1,207100,198100,9000,4.4,,,20180311,3201811,1206,No,0
Three Rivers WDA,19,15,42,4215000019,PA,2018,3,11,"November, 2018",1,647200,621100,26000,4,,,20180311,3201811,1207,No,0
Tri-County WDA,20,15,42,4215000020,PA,2018,3,11,"November, 2018",1,170800,163500,7300,4.3,,,20180311,3201811,1208,No,0
West Central WDA,21,15,42,4215000021,PA,2018,3,11,"November, 2018",1,90600,86300,4300,4.7,,,20180311,3201811,1209,No,0
Westmoreland and Fayette Counties WDA,22,15,42,4215000022,PA,2018,3,11,"November, 2018",1,237600,226300,11300,4.8,,,20180311,3201811,1210,No,0
"Allentown-Bethlehem-Easton, PA-NJ MSA",10900,31,42,4231010900,PA,2018,3,11,"November, 2018",1,440200,420500,19700,4.5,,,20180311,3201811,1211,No,0
"Altoona, PA MSA",11020,31,42,4231011020,PA,2018,3,11,"November, 2018",1,59300,56800,2500,4.3,,,20180311,3201811,1212,No,0
"Bloomsburg-Berwick, PA MSA",14100,31,42,4231014100,PA,2018,3,11,"November, 2018",1,42600,40600,1900,4.5,,,20180311,3201811,1213,No,0
"Chambersburg-Waynesboro, PA MSA",16540,31,42,4231016540,PA,2018,3,11,"November, 2018",1,77500,74700,2800,3.7,,,20180311,3201811,1214,No,0
"East Stroudsburg, PA MSA",20700,31,42,4231020700,PA,2018,3,11,"November, 2018",1,82800,78300,4400,5.4,,,20180311,3201811,1215,No,0
"Erie, PA MSA",21500,31,42,4231021500,PA,2018,3,11,"November, 2018",1,129500,123500,6000,4.7,,,20180311,3201811,1216,No,0
